company_name,weight,total_length,del_time,start_area,end_area,price
우체국,2,60,24,강남,강남,4
우체국,2,60,24,강동,강남,4
우체국,2,60,24,강북,강남,4
우체국,2,60,24,강서,강남,4
우체국,2,60,24,관악,강남,4
우체국,2,60,24,광진,강남,4
우체국,2,60,24,구로,강남,4
우체국,2,60,24,금천,강남,4
우체국,2,60,24,노원,강남,4
우체국,2,60,24,도봉,강남,4
우체국,2,60,24,동대문,강남,4
우체국,2,60,24,동작,강남,4
우체국,2,60,24,마포,강남,4
우체국,2,60,24,서대문,강남,4
우체국,2,60,24,서초,강남,4
우체국,2,60,24,성동,강남,4
우체국,2,60,24,성북,강남,4
우체국,2,60,24,송파,강남,4
우체국,2,60,24,양천,강남,4
우체국,2,60,24,영등포,강남,4
우체국,2,60,24,용산,강남,4
우체국,2,60,24,은평,강남,4
우체국,2,60,24,종로,강남,4
우체국,2,60,24,중구,강남,4
우체국,2,60,24,중랑,강남,4
우체국,2,60,24,부천,강남,4
우체국,2,60,24,인천,강남,4
우체국,2,60,24,안양,강남,4
우체국,2,60,24,수원,강남,4
우체국,2,60,24,안산,강남,4
우체국,2,60,24,성남,강남,4
우체국,2,60,24,일산,강남,4
우체국,2,60,24,의정부,강남,4
우체국,2,60,24,강남,강동,4
우체국,2,60,24,강동,강동,4
우체국,2,60,24,강북,강동,4
우체국,2,60,24,강서,강동,4
우체국,2,60,24,관악,강동,4
우체국,2,60,24,광진,강동,4
우체국,2,60,24,구로,강동,4
우체국,2,60,24,금천,강동,4
우체국,2,60,24,노원,강동,4
우체국,2,60,24,도봉,강동,4
우체국,2,60,24,동대문,강동,4
우체국,2,60,24,동작,강동,4
우체국,2,60,24,마포,강동,4
우체국,2,60,24,서대문,강동,4
우체국,2,60,24,서초,강동,4
우체국,2,60,24,성동,강동,4
우체국,2,60,24,성북,강동,4
우체국,2,60,24,송파,강동,4
우체국,2,60,24,양천,강동,4
우체국,2,60,24,영등포,강동,4
우체국,2,60,24,용산,강동,4
우체국,2,60,24,은평,강동,4
우체국,2,60,24,종로,강동,4
우체국,2,60,24,중구,강동,4
우체국,2,60,24,중랑,강동,4
우체국,2,60,24,부천,강동,4
우체국,2,60,24,인천,강동,4
우체국,2,60,24,안양,강동,4
우체국,2,60,24,수원,강동,4
우체국,2,60,24,안산,강동,4
우체국,2,60,24,성남,강동,4
우체국,2,60,24,일산,강동,4
우체국,2,60,24,의정부,강동,4
우체국,2,60,24,강남,강북,4
우체국,2,60,24,강동,강북,4
우체국,2,60,24,강북,강북,4
우체국,2,60,24,강서,강북,4
우체국,2,60,24,관악,강북,4
우체국,2,60,24,광진,강북,4
우체국,2,60,24,구로,강북,4
우체국,2,60,24,금천,강북,4
우체국,2,60,24,노원,강북,4
우체국,2,60,24,도봉,강북,4
우체국,2,60,24,동대문,강북,4
우체국,2,60,24,동작,강북,4
우체국,2,60,24,마포,강북,4
우체국,2,60,24,서대문,강북,4
우체국,2,60,24,서초,강북,4
우체국,2,60,24,성동,강북,4
우체국,2,60,24,성북,강북,4
우체국,2,60,24,송파,강북,4
우체국,2,60,24,양천,강북,4
우체국,2,60,24,영등포,강북,4
우체국,2,60,24,용산,강북,4
우체국,2,60,24,은평,강북,4
우체국,2,60,24,종로,강북,4
우체국,2,60,24,중구,강북,4
우체국,2,60,24,중랑,강북,4
우체국,2,60,24,부천,강북,4
우체국,2,60,24,인천,강북,4
우체국,2,60,24,안양,강북,4
우체국,2,60,24,수원,강북,4
우체국,2,60,24,안산,강북,4
우체국,2,60,24,성남,강북,4
우체국,2,60,24,일산,강북,4
우체국,2,60,24,의정부,강북,4
우체국,2,60,24,강남,강서,4
우체국,2,60,24,강동,강서,4
우체국,2,60,24,강북,강서,4
우체국,2,60,24,강서,강서,4
우체국,2,60,24,관악,강서,4
우체국,2,60,24,광진,강서,4
우체국,2,60,24,구로,강서,4
우체국,2,60,24,금천,강서,4
우체국,2,60,24,노원,강서,4
우체국,2,60,24,도봉,강서,4
우체국,2,60,24,동대문,강서,4
우체국,2,60,24,동작,강서,4
우체국,2,60,24,마포,강서,4
우체국,2,60,24,서대문,강서,4
우체국,2,60,24,서초,강서,4
우체국,2,60,24,성동,강서,4
우체국,2,60,24,성북,강서,4
우체국,2,60,24,송파,강서,4
우체국,2,60,24,양천,강서,4
우체국,2,60,24,영등포,강서,4
우체국,2,60,24,용산,강서,4
우체국,2,60,24,은평,강서,4
우체국,2,60,24,종로,강서,4
우체국,2,60,24,중구,강서,4
우체국,2,60,24,중랑,강서,4
우체국,2,60,24,부천,강서,4
우체국,2,60,24,인천,강서,4
우체국,2,60,24,안양,강서,4
우체국,2,60,24,수원,강서,4
우체국,2,60,24,안산,강서,4
우체국,2,60,24,성남,강서,4
우체국,2,60,24,일산,강서,4
우체국,2,60,24,의정부,강서,4
우체국,2,60,24,강남,관악,4
우체국,2,60,24,강동,관악,4
우체국,2,60,24,강북,관악,4
우체국,2,60,24,강서,관악,4
우체국,2,60,24,관악,관악,4
우체국,2,60,24,광진,관악,4
우체국,2,60,24,구로,관악,4
우체국,2,60,24,금천,관악,4
우체국,2,60,24,노원,관악,4
우체국,2,60,24,도봉,관악,4
우체국,2,60,24,동대문,관악,4
우체국,2,60,24,동작,관악,4
우체국,2,60,24,마포,관악,4
우체국,2,60,24,서대문,관악,4
우체국,2,60,24,서초,관악,4
우체국,2,60,24,성동,관악,4
우체국,2,60,24,성북,관악,4
우체국,2,60,24,송파,관악,4
우체국,2,60,24,양천,관악,4
우체국,2,60,24,영등포,관악,4
우체국,2,60,24,용산,관악,4
우체국,2,60,24,은평,관악,4
우체국,2,60,24,종로,관악,4
우체국,2,60,24,중구,관악,4
우체국,2,60,24,중랑,관악,4
우체국,2,60,24,부천,관악,4
우체국,2,60,24,인천,관악,4
우체국,2,60,24,안양,관악,4
우체국,2,60,24,수원,관악,4
우체국,2,60,24,안산,관악,4
우체국,2,60,24,성남,관악,4
우체국,2,60,24,일산,관악,4
우체국,2,60,24,의정부,관악,4
우체국,2,60,24,강남,광진,4
우체국,2,60,24,강동,광진,4
우체국,2,60,24,강북,광진,4
우체국,2,60,24,강서,광진,4
우체국,2,60,24,관악,광진,4
우체국,2,60,24,광진,광진,4
우체국,2,60,24,구로,광진,4
우체국,2,60,24,금천,광진,4
우체국,2,60,24,노원,광진,4
우체국,2,60,24,도봉,광진,4
우체국,2,60,24,동대문,광진,4
우체국,2,60,24,동작,광진,4
우체국,2,60,24,마포,광진,4
우체국,2,60,24,서대문,광진,4
우체국,2,60,24,서초,광진,4
우체국,2,60,24,성동,광진,4
우체국,2,60,24,성북,광진,4
우체국,2,60,24,송파,광진,4
우체국,2,60,24,양천,광진,4
우체국,2,60,24,영등포,광진,4
우체국,2,60,24,용산,광진,4
우체국,2,60,24,은평,광진,4
우체국,2,60,24,종로,광진,4
우체국,2,60,24,중구,광진,4
우체국,2,60,24,중랑,광진,4
우체국,2,60,24,부천,광진,4
우체국,2,60,24,인천,광진,4
우체국,2,60,24,안양,광진,4
우체국,2,60,24,수원,광진,4
우체국,2,60,24,안산,광진,4
우체국,2,60,24,성남,광진,4
우체국,2,60,24,일산,광진,4
우체국,2,60,24,의정부,광진,4
우체국,2,60,24,강남,구로,4
우체국,2,60,24,강동,구로,4
우체국,2,60,24,강북,구로,4
우체국,2,60,24,강서,구로,4
우체국,2,60,24,관악,구로,4
우체국,2,60,24,광진,구로,4
우체국,2,60,24,구로,구로,4
우체국,2,60,24,금천,구로,4
우체국,2,60,24,노원,구로,4
우체국,2,60,24,도봉,구로,4
우체국,2,60,24,동대문,구로,4
우체국,2,60,24,동작,구로,4
우체국,2,60,24,마포,구로,4
우체국,2,60,24,서대문,구로,4
우체국,2,60,24,서초,구로,4
우체국,2,60,24,성동,구로,4
우체국,2,60,24,성북,구로,4
우체국,2,60,24,송파,구로,4
우체국,2,60,24,양천,구로,4
우체국,2,60,24,영등포,구로,4
우체국,2,60,24,용산,구로,4
우체국,2,60,24,은평,구로,4
우체국,2,60,24,종로,구로,4
우체국,2,60,24,중구,구로,4
우체국,2,60,24,중랑,구로,4
우체국,2,60,24,부천,구로,4
우체국,2,60,24,인천,구로,4
우체국,2,60,24,안양,구로,4
우체국,2,60,24,수원,구로,4
우체국,2,60,24,안산,구로,4
우체국,2,60,24,성남,구로,4
우체국,2,60,24,일산,구로,4
우체국,2,60,24,의정부,구로,4
우체국,2,60,24,강남,금천,4
우체국,2,60,24,강동,금천,4
우체국,2,60,24,강북,금천,4
우체국,2,60,24,강서,금천,4
우체국,2,60,24,관악,금천,4
우체국,2,60,24,광진,금천,4
우체국,2,60,24,구로,금천,4
우체국,2,60,24,금천,금천,4
우체국,2,60,24,노원,금천,4
우체국,2,60,24,도봉,금천,4
우체국,2,60,24,동대문,금천,4
우체국,2,60,24,동작,금천,4
우체국,2,60,24,마포,금천,4
우체국,2,60,24,서대문,금천,4
우체국,2,60,24,서초,금천,4
우체국,2,60,24,성동,금천,4
우체국,2,60,24,성북,금천,4
우체국,2,60,24,송파,금천,4
우체국,2,60,24,양천,금천,4
우체국,2,60,24,영등포,금천,4
우체국,2,60,24,용산,금천,4
우체국,2,60,24,은평,금천,4
우체국,2,60,24,종로,금천,4
우체국,2,60,24,중구,금천,4
우체국,2,60,24,중랑,금천,4
우체국,2,60,24,부천,금천,4
우체국,2,60,24,인천,금천,4
우체국,2,60,24,안양,금천,4
우체국,2,60,24,수원,금천,4
우체국,2,60,24,안산,금천,4
우체국,2,60,24,성남,금천,4
우체국,2,60,24,일산,금천,4
우체국,2,60,24,의정부,금천,4
우체국,2,60,24,강남,노원,4
우체국,2,60,24,강동,노원,4
우체국,2,60,24,강북,노원,4
우체국,2,60,24,강서,노원,4
우체국,2,60,24,관악,노원,4
우체국,2,60,24,광진,노원,4
우체국,2,60,24,구로,노원,4
우체국,2,60,24,금천,노원,4
우체국,2,60,24,노원,노원,4
우체국,2,60,24,도봉,노원,4
우체국,2,60,24,동대문,노원,4
우체국,2,60,24,동작,노원,4
우체국,2,60,24,마포,노원,4
우체국,2,60,24,서대문,노원,4
우체국,2,60,24,서초,노원,4
우체국,2,60,24,성동,노원,4
우체국,2,60,24,성북,노원,4
우체국,2,60,24,송파,노원,4
우체국,2,60,24,양천,노원,4
우체국,2,60,24,영등포,노원,4
우체국,2,60,24,용산,노원,4
우체국,2,60,24,은평,노원,4
우체국,2,60,24,종로,노원,4
우체국,2,60,24,중구,노원,4
우체국,2,60,24,중랑,노원,4
우체국,2,60,24,부천,노원,4
우체국,2,60,24,인천,노원,4
우체국,2,60,24,안양,노원,4
우체국,2,60,24,수원,노원,4
우체국,2,60,24,안산,노원,4
우체국,2,60,24,성남,노원,4
우체국,2,60,24,일산,노원,4
우체국,2,60,24,의정부,노원,4
우체국,2,60,24,강남,도봉,4
우체국,2,60,24,강동,도봉,4
우체국,2,60,24,강북,도봉,4
우체국,2,60,24,강서,도봉,4
우체국,2,60,24,관악,도봉,4
우체국,2,60,24,광진,도봉,4
우체국,2,60,24,구로,도봉,4
우체국,2,60,24,금천,도봉,4
우체국,2,60,24,노원,도봉,4
우체국,2,60,24,도봉,도봉,4
우체국,2,60,24,동대문,도봉,4
우체국,2,60,24,동작,도봉,4
우체국,2,60,24,마포,도봉,4
우체국,2,60,24,서대문,도봉,4
우체국,2,60,24,서초,도봉,4
우체국,2,60,24,성동,도봉,4
우체국,2,60,24,성북,도봉,4
우체국,2,60,24,송파,도봉,4
우체국,2,60,24,양천,도봉,4
우체국,2,60,24,영등포,도봉,4
우체국,2,60,24,용산,도봉,4
우체국,2,60,24,은평,도봉,4
우체국,2,60,24,종로,도봉,4
우체국,2,60,24,중구,도봉,4
우체국,2,60,24,중랑,도봉,4
우체국,2,60,24,부천,도봉,4
우체국,2,60,24,인천,도봉,4
우체국,2,60,24,안양,도봉,4
우체국,2,60,24,수원,도봉,4
우체국,2,60,24,안산,도봉,4
우체국,2,60,24,성남,도봉,4
우체국,2,60,24,일산,도봉,4
우체국,2,60,24,의정부,도봉,4
우체국,2,60,24,강남,동대문,4
우체국,2,60,24,강동,동대문,4
우체국,2,60,24,강북,동대문,4
우체국,2,60,24,강서,동대문,4
우체국,2,60,24,관악,동대문,4
우체국,2,60,24,광진,동대문,4
우체국,2,60,24,구로,동대문,4
우체국,2,60,24,금천,동대문,4
우체국,2,60,24,노원,동대문,4
우체국,2,60,24,도봉,동대문,4
우체국,2,60,24,동대문,동대문,4
우체국,2,60,24,동작,동대문,4
우체국,2,60,24,마포,동대문,4
우체국,2,60,24,서대문,동대문,4
우체국,2,60,24,서초,동대문,4
우체국,2,60,24,성동,동대문,4
우체국,2,60,24,성북,동대문,4
우체국,2,60,24,송파,동대문,4
우체국,2,60,24,양천,동대문,4
우체국,2,60,24,영등포,동대문,4
우체국,2,60,24,용산,동대문,4
우체국,2,60,24,은평,동대문,4
우체국,2,60,24,종로,동대문,4
우체국,2,60,24,중구,동대문,4
우체국,2,60,24,중랑,동대문,4
우체국,2,60,24,부천,동대문,4
우체국,2,60,24,인천,동대문,4
우체국,2,60,24,안양,동대문,4
우체국,2,60,24,수원,동대문,4
우체국,2,60,24,안산,동대문,4
우체국,2,60,24,성남,동대문,4
우체국,2,60,24,일산,동대문,4
우체국,2,60,24,의정부,동대문,4
우체국,2,60,24,강남,동작,4
우체국,2,60,24,강동,동작,4
우체국,2,60,24,강북,동작,4
우체국,2,60,24,강서,동작,4
우체국,2,60,24,관악,동작,4
우체국,2,60,24,광진,동작,4
우체국,2,60,24,구로,동작,4
우체국,2,60,24,금천,동작,4
우체국,2,60,24,노원,동작,4
우체국,2,60,24,도봉,동작,4
우체국,2,60,24,동대문,동작,4
우체국,2,60,24,동작,동작,4
우체국,2,60,24,마포,동작,4
우체국,2,60,24,서대문,동작,4
우체국,2,60,24,서초,동작,4
우체국,2,60,24,성동,동작,4
우체국,2,60,24,성북,동작,4
우체국,2,60,24,송파,동작,4
우체국,2,60,24,양천,동작,4
우체국,2,60,24,영등포,동작,4
우체국,2,60,24,용산,동작,4
우체국,2,60,24,은평,동작,4
우체국,2,60,24,종로,동작,4
우체국,2,60,24,중구,동작,4
우체국,2,60,24,중랑,동작,4
우체국,2,60,24,부천,동작,4
우체국,2,60,24,인천,동작,4
우체국,2,60,24,안양,동작,4
우체국,2,60,24,수원,동작,4
우체국,2,60,24,안산,동작,4
우체국,2,60,24,성남,동작,4
우체국,2,60,24,일산,동작,4
우체국,2,60,24,의정부,동작,4
우체국,2,60,24,강남,마포,4
우체국,2,60,24,강동,마포,4
우체국,2,60,24,강북,마포,4
우체국,2,60,24,강서,마포,4
우체국,2,60,24,관악,마포,4
우체국,2,60,24,광진,마포,4
우체국,2,60,24,구로,마포,4
우체국,2,60,24,금천,마포,4
우체국,2,60,24,노원,마포,4
우체국,2,60,24,도봉,마포,4
우체국,2,60,24,동대문,마포,4
우체국,2,60,24,동작,마포,4
우체국,2,60,24,마포,마포,4
우체국,2,60,24,서대문,마포,4
우체국,2,60,24,서초,마포,4
우체국,2,60,24,성동,마포,4
우체국,2,60,24,성북,마포,4
우체국,2,60,24,송파,마포,4
우체국,2,60,24,양천,마포,4
우체국,2,60,24,영등포,마포,4
우체국,2,60,24,용산,마포,4
우체국,2,60,24,은평,마포,4
우체국,2,60,24,종로,마포,4
우체국,2,60,24,중구,마포,4
우체국,2,60,24,중랑,마포,4
우체국,2,60,24,부천,마포,4
우체국,2,60,24,인천,마포,4
우체국,2,60,24,안양,마포,4
우체국,2,60,24,수원,마포,4
우체국,2,60,24,안산,마포,4
우체국,2,60,24,성남,마포,4
우체국,2,60,24,일산,마포,4
우체국,2,60,24,의정부,마포,4
우체국,2,60,24,강남,서대문,4
우체국,2,60,24,강동,서대문,4
우체국,2,60,24,강북,서대문,4
우체국,2,60,24,강서,서대문,4
우체국,2,60,24,관악,서대문,4
우체국,2,60,24,광진,서대문,4
우체국,2,60,24,구로,서대문,4
우체국,2,60,24,금천,서대문,4
우체국,2,60,24,노원,서대문,4
우체국,2,60,24,도봉,서대문,4
우체국,2,60,24,동대문,서대문,4
우체국,2,60,24,동작,서대문,4
우체국,2,60,24,마포,서대문,4
우체국,2,60,24,서대문,서대문,4
우체국,2,60,24,서초,서대문,4
우체국,2,60,24,성동,서대문,4
우체국,2,60,24,성북,서대문,4
우체국,2,60,24,송파,서대문,4
우체국,2,60,24,양천,서대문,4
우체국,2,60,24,영등포,서대문,4
우체국,2,60,24,용산,서대문,4
우체국,2,60,24,은평,서대문,4
우체국,2,60,24,종로,서대문,4
우체국,2,60,24,중구,서대문,4
우체국,2,60,24,중랑,서대문,4
우체국,2,60,24,부천,서대문,4
우체국,2,60,24,인천,서대문,4
우체국,2,60,24,안양,서대문,4
우체국,2,60,24,수원,서대문,4
우체국,2,60,24,안산,서대문,4
우체국,2,60,24,성남,서대문,4
우체국,2,60,24,일산,서대문,4
우체국,2,60,24,의정부,서대문,4
우체국,2,60,24,강남,서초,4
우체국,2,60,24,강동,서초,4
우체국,2,60,24,강북,서초,4
우체국,2,60,24,강서,서초,4
우체국,2,60,24,관악,서초,4
우체국,2,60,24,광진,서초,4
우체국,2,60,24,구로,서초,4
우체국,2,60,24,금천,서초,4
우체국,2,60,24,노원,서초,4
우체국,2,60,24,도봉,서초,4
우체국,2,60,24,동대문,서초,4
우체국,2,60,24,동작,서초,4
우체국,2,60,24,마포,서초,4
우체국,2,60,24,서대문,서초,4
우체국,2,60,24,서초,서초,4
우체국,2,60,24,성동,서초,4
우체국,2,60,24,성북,서초,4
우체국,2,60,24,송파,서초,4
우체국,2,60,24,양천,서초,4
우체국,2,60,24,영등포,서초,4
우체국,2,60,24,용산,서초,4
우체국,2,60,24,은평,서초,4
우체국,2,60,24,종로,서초,4
우체국,2,60,24,중구,서초,4
우체국,2,60,24,중랑,서초,4
우체국,2,60,24,부천,서초,4
우체국,2,60,24,인천,서초,4
우체국,2,60,24,안양,서초,4
우체국,2,60,24,수원,서초,4
우체국,2,60,24,안산,서초,4
우체국,2,60,24,성남,서초,4
우체국,2,60,24,일산,서초,4
우체국,2,60,24,의정부,서초,4
우체국,2,60,24,강남,성동,4
우체국,2,60,24,강동,성동,4
우체국,2,60,24,강북,성동,4
우체국,2,60,24,강서,성동,4
우체국,2,60,24,관악,성동,4
우체국,2,60,24,광진,성동,4
우체국,2,60,24,구로,성동,4
우체국,2,60,24,금천,성동,4
우체국,2,60,24,노원,성동,4
우체국,2,60,24,도봉,성동,4
우체국,2,60,24,동대문,성동,4
우체국,2,60,24,동작,성동,4
우체국,2,60,24,마포,성동,4
우체국,2,60,24,서대문,성동,4
우체국,2,60,24,서초,성동,4
우체국,2,60,24,성동,성동,4
우체국,2,60,24,성북,성동,4
우체국,2,60,24,송파,성동,4
우체국,2,60,24,양천,성동,4
우체국,2,60,24,영등포,성동,4
우체국,2,60,24,용산,성동,4
우체국,2,60,24,은평,성동,4
우체국,2,60,24,종로,성동,4
우체국,2,60,24,중구,성동,4
우체국,2,60,24,중랑,성동,4
우체국,2,60,24,부천,성동,4
우체국,2,60,24,인천,성동,4
우체국,2,60,24,안양,성동,4
우체국,2,60,24,수원,성동,4
우체국,2,60,24,안산,성동,4
우체국,2,60,24,성남,성동,4
우체국,2,60,24,일산,성동,4
우체국,2,60,24,의정부,성동,4
우체국,2,60,24,강남,성북,4
우체국,2,60,24,강동,성북,4
우체국,2,60,24,강북,성북,4
우체국,2,60,24,강서,성북,4
우체국,2,60,24,관악,성북,4
우체국,2,60,24,광진,성북,4
우체국,2,60,24,구로,성북,4
우체국,2,60,24,금천,성북,4
우체국,2,60,24,노원,성북,4
우체국,2,60,24,도봉,성북,4
우체국,2,60,24,동대문,성북,4
우체국,2,60,24,동작,성북,4
우체국,2,60,24,마포,성북,4
우체국,2,60,24,서대문,성북,4
우체국,2,60,24,서초,성북,4
우체국,2,60,24,성동,성북,4
우체국,2,60,24,성북,성북,4
우체국,2,60,24,송파,성북,4
우체국,2,60,24,양천,성북,4
우체국,2,60,24,영등포,성북,4
우체국,2,60,24,용산,성북,4
우체국,2,60,24,은평,성북,4
우체국,2,60,24,종로,성북,4
우체국,2,60,24,중구,성북,4
우체국,2,60,24,중랑,성북,4
우체국,2,60,24,부천,성북,4
우체국,2,60,24,인천,성북,4
우체국,2,60,24,안양,성북,4
우체국,2,60,24,수원,성북,4
우체국,2,60,24,안산,성북,4
우체국,2,60,24,성남,성북,4
우체국,2,60,24,일산,성북,4
우체국,2,60,24,의정부,성북,4
우체국,2,60,24,강남,송파,4
우체국,2,60,24,강동,송파,4
우체국,2,60,24,강북,송파,4
우체국,2,60,24,강서,송파,4
우체국,2,60,24,관악,송파,4
우체국,2,60,24,광진,송파,4
우체국,2,60,24,구로,송파,4
우체국,2,60,24,금천,송파,4
우체국,2,60,24,노원,송파,4
우체국,2,60,24,도봉,송파,4
우체국,2,60,24,동대문,송파,4
우체국,2,60,24,동작,송파,4
우체국,2,60,24,마포,송파,4
우체국,2,60,24,서대문,송파,4
우체국,2,60,24,서초,송파,4
우체국,2,60,24,성동,송파,4
우체국,2,60,24,성북,송파,4
우체국,2,60,24,송파,송파,4
우체국,2,60,24,양천,송파,4
우체국,2,60,24,영등포,송파,4
우체국,2,60,24,용산,송파,4
우체국,2,60,24,은평,송파,4
우체국,2,60,24,종로,송파,4
우체국,2,60,24,중구,송파,4
우체국,2,60,24,중랑,송파,4
우체국,2,60,24,부천,송파,4
우체국,2,60,24,인천,송파,4
우체국,2,60,24,안양,송파,4
우체국,2,60,24,수원,송파,4
우체국,2,60,24,안산,송파,4
우체국,2,60,24,성남,송파,4
우체국,2,60,24,일산,송파,4
우체국,2,60,24,의정부,송파,4
우체국,2,60,24,강남,양천,4
우체국,2,60,24,강동,양천,4
우체국,2,60,24,강북,양천,4
우체국,2,60,24,강서,양천,4
우체국,2,60,24,관악,양천,4
우체국,2,60,24,광진,양천,4
우체국,2,60,24,구로,양천,4
우체국,2,60,24,금천,양천,4
우체국,2,60,24,노원,양천,4
우체국,2,60,24,도봉,양천,4
우체국,2,60,24,동대문,양천,4
우체국,2,60,24,동작,양천,4
우체국,2,60,24,마포,양천,4
우체국,2,60,24,서대문,양천,4
우체국,2,60,24,서초,양천,4
우체국,2,60,24,성동,양천,4
우체국,2,60,24,성북,양천,4
우체국,2,60,24,송파,양천,4
우체국,2,60,24,양천,양천,4
우체국,2,60,24,영등포,양천,4
우체국,2,60,24,용산,양천,4
우체국,2,60,24,은평,양천,4
우체국,2,60,24,종로,양천,4
우체국,2,60,24,중구,양천,4
우체국,2,60,24,중랑,양천,4
우체국,2,60,24,부천,양천,4
우체국,2,60,24,인천,양천,4
우체국,2,60,24,안양,양천,4
우체국,2,60,24,수원,양천,4
우체국,2,60,24,안산,양천,4
우체국,2,60,24,성남,양천,4
우체국,2,60,24,일산,양천,4
우체국,2,60,24,의정부,양천,4
우체국,2,60,24,강남,영등포,4
우체국,2,60,24,강동,영등포,4
우체국,2,60,24,강북,영등포,4
우체국,2,60,24,강서,영등포,4
우체국,2,60,24,관악,영등포,4
우체국,2,60,24,광진,영등포,4
우체국,2,60,24,구로,영등포,4
우체국,2,60,24,금천,영등포,4
우체국,2,60,24,노원,영등포,4
우체국,2,60,24,도봉,영등포,4
우체국,2,60,24,동대문,영등포,4
우체국,2,60,24,동작,영등포,4
우체국,2,60,24,마포,영등포,4
우체국,2,60,24,서대문,영등포,4
우체국,2,60,24,서초,영등포,4
우체국,2,60,24,성동,영등포,4
우체국,2,60,24,성북,영등포,4
우체국,2,60,24,송파,영등포,4
우체국,2,60,24,양천,영등포,4
우체국,2,60,24,영등포,영등포,4
우체국,2,60,24,용산,영등포,4
우체국,2,60,24,은평,영등포,4
우체국,2,60,24,종로,영등포,4
우체국,2,60,24,중구,영등포,4
우체국,2,60,24,중랑,영등포,4
우체국,2,60,24,부천,영등포,4
우체국,2,60,24,인천,영등포,4
우체국,2,60,24,안양,영등포,4
우체국,2,60,24,수원,영등포,4
우체국,2,60,24,안산,영등포,4
우체국,2,60,24,성남,영등포,4
우체국,2,60,24,일산,영등포,4
우체국,2,60,24,의정부,영등포,4
우체국,2,60,24,강남,용산,4
우체국,2,60,24,강동,용산,4
우체국,2,60,24,강북,용산,4
우체국,2,60,24,강서,용산,4
우체국,2,60,24,관악,용산,4
우체국,2,60,24,광진,용산,4
우체국,2,60,24,구로,용산,4
우체국,2,60,24,금천,용산,4
우체국,2,60,24,노원,용산,4
우체국,2,60,24,도봉,용산,4
우체국,2,60,24,동대문,용산,4
우체국,2,60,24,동작,용산,4
우체국,2,60,24,마포,용산,4
우체국,2,60,24,서대문,용산,4
우체국,2,60,24,서초,용산,4
우체국,2,60,24,성동,용산,4
우체국,2,60,24,성북,용산,4
우체국,2,60,24,송파,용산,4
우체국,2,60,24,양천,용산,4
우체국,2,60,24,영등포,용산,4
우체국,2,60,24,용산,용산,4
우체국,2,60,24,은평,용산,4
우체국,2,60,24,종로,용산,4
우체국,2,60,24,중구,용산,4
우체국,2,60,24,중랑,용산,4
우체국,2,60,24,부천,용산,4
우체국,2,60,24,인천,용산,4
우체국,2,60,24,안양,용산,4
우체국,2,60,24,수원,용산,4
우체국,2,60,24,안산,용산,4
우체국,2,60,24,성남,용산,4
우체국,2,60,24,일산,용산,4
우체국,2,60,24,의정부,용산,4
우체국,2,60,24,강남,은평,4
우체국,2,60,24,강동,은평,4
우체국,2,60,24,강북,은평,4
우체국,2,60,24,강서,은평,4
우체국,2,60,24,관악,은평,4
우체국,2,60,24,광진,은평,4
우체국,2,60,24,구로,은평,4
우체국,2,60,24,금천,은평,4
우체국,2,60,24,노원,은평,4
우체국,2,60,24,도봉,은평,4
우체국,2,60,24,동대문,은평,4
우체국,2,60,24,동작,은평,4
우체국,2,60,24,마포,은평,4
우체국,2,60,24,서대문,은평,4
우체국,2,60,24,서초,은평,4
우체국,2,60,24,성동,은평,4
우체국,2,60,24,성북,은평,4
우체국,2,60,24,송파,은평,4
우체국,2,60,24,양천,은평,4
우체국,2,60,24,영등포,은평,4
우체국,2,60,24,용산,은평,4
우체국,2,60,24,은평,은평,4
우체국,2,60,24,종로,은평,4
우체국,2,60,24,중구,은평,4
우체국,2,60,24,중랑,은평,4
우체국,2,60,24,부천,은평,4
우체국,2,60,24,인천,은평,4
우체국,2,60,24,안양,은평,4
우체국,2,60,24,수원,은평,4
우체국,2,60,24,안산,은평,4
우체국,2,60,24,성남,은평,4
우체국,2,60,24,일산,은평,4
우체국,2,60,24,의정부,은평,4
우체국,2,60,24,강남,종로,4
우체국,2,60,24,강동,종로,4
우체국,2,60,24,강북,종로,4
우체국,2,60,24,강서,종로,4
우체국,2,60,24,관악,종로,4
우체국,2,60,24,광진,종로,4
우체국,2,60,24,구로,종로,4
우체국,2,60,24,금천,종로,4
우체국,2,60,24,노원,종로,4
우체국,2,60,24,도봉,종로,4
우체국,2,60,24,동대문,종로,4
우체국,2,60,24,동작,종로,4
우체국,2,60,24,마포,종로,4
우체국,2,60,24,서대문,종로,4
우체국,2,60,24,서초,종로,4
우체국,2,60,24,성동,종로,4
우체국,2,60,24,성북,종로,4
우체국,2,60,24,송파,종로,4
우체국,2,60,24,양천,종로,4
우체국,2,60,24,영등포,종로,4
우체국,2,60,24,용산,종로,4
우체국,2,60,24,은평,종로,4
우체국,2,60,24,종로,종로,4
우체국,2,60,24,중구,종로,4
우체국,2,60,24,중랑,종로,4
우체국,2,60,24,부천,종로,4
우체국,2,60,24,인천,종로,4
우체국,2,60,24,안양,종로,4
우체국,2,60,24,수원,종로,4
우체국,2,60,24,안산,종로,4
우체국,2,60,24,성남,종로,4
우체국,2,60,24,일산,종로,4
우체국,2,60,24,의정부,종로,4
우체국,2,60,24,강남,중구,4
우체국,2,60,24,강동,중구,4
